archivo,clase,url_origen,pagina_origen,licencia,autor,atribucion
cc_manos_juntas_023.jpg,manos_juntas,https://live.staticflickr.com/6142/5968680639_be6c668144_b.jpg,https://www.flickr.com/photos/71401718@N00/5968680639,by,Wonderlane,"""Yuthok Tibetan Crafts and Jewelry, woman praying a mala, malas for sale, woman in polka dots, infinity knot, prayer flags, business people, Happy Birthday to His Holiness the Dalai Lama, Tibetans at Kalachakra, Washington D.C., USA"" by Wonderlane is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_manos_juntas_024.jpg,manos_juntas,https://live.staticflickr.com/6012/5911931162_c495f29231_b.jpg,https://www.flickr.com/photos/71401718@N00/5911931162,by,Wonderlane,"""Tibetan Crafts and Jewelry, woman praying a mala, malas for sale, woman in polka dots, infinity knot, prayer flags, business people, Happy Birthday to His Holiness the Dalai Lama, Tibetans at Kalachakra, Washington D.C., USA"" by Wonderlane is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_manos_juntas_025.jpg,manos_juntas,https://live.staticflickr.com/5314/14461580011_8b17fa6d7f_b.jpg,https://www.flickr.com/photos/33683401@N07/14461580011,by-sa,margothierry,"""Old woman praying, Mtskheta, Georgia."" by margothierry is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_manos_juntas_026.jpg,manos_juntas,https://live.staticflickr.com/590/30903644493_bc489f0921_b.jpg,https://www.flickr.com/photos/98302443@N00/30903644493,by,ShaluSharmaBihar,"""Hindu woman praying in a Hindu temple"" by ShaluSharmaBihar is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_manos_juntas_027.jpg,manos_juntas,https://live.staticflickr.com/5453/9412192716_68faeaa71c_b.jpg,https://www.flickr.com/photos/65847118@N06/9412192716,by,Maarten1979,"""Woman praying at Sensō-ji's main hall during Hana-Matsuri"" by Maarten1979 is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_manos_juntas_028.jpg,manos_juntas,https://live.staticflickr.com/7022/6388153107_4d89a3631f.jpg,https://www.flickr.com/photos/32842014@N02/6388153107,by,jasonrufus,"""a woman praying at the holy lake, Pushkar"" by jasonrufus is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_manos_juntas_029.jpg,manos_juntas,https://live.staticflickr.com/8045/8139581257_e1eb086936_b.jpg,https://www.flickr.com/photos/21162417@N07/8139581257,by,flowcomm,"""Woman praying inside Jamia Masjid"" by flowcomm is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_manos_juntas_030.jpg,manos_juntas,https://live.staticflickr.com/1811/42205634520_f12934bfb7_b.jpg,https://www.flickr.com/photos/159770474@N08/42205634520,by,1DayReview,"""woman praying credit to https://1dayreview.com"" by 1DayReview is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_manos_juntas_031.jpg,manos_juntas,https://live.staticflickr.com/4053/4580701366_82e2abce28.jpg,https://www.flickr.com/photos/34633301@N08/4580701366,by,mirabcmira,"""woman praying"" by mirabcmira is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_manos_juntas_032.jpg,manos_juntas,https://live.staticflickr.com/24/53393506_3680d44b66.jpg,https://www.flickr.com/photos/81701011@N00/53393506,by,nWevurski,"""Woman Praying"" by nWevurski is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_manos_juntas_033.jpg,manos_juntas,https://live.staticflickr.com/3322/3479330166_c49da8509b_b.jpg,https://www.flickr.com/photos/99479626@N00/3479330166,by,Eneas,"""Misa para rogar por el fin de la epidemia / praying for health"" by Eneas is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_manos_juntas_034.jpg,manos_juntas,https://live.staticflickr.com/3723/13031205223_617fdb9377_b.jpg,https://www.flickr.com/photos/95329455@N02/13031205223,by,simpleinsomnia,"""Two praying little boys in church clothes"" by simpleinsomnia is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_manos_juntas_035.jpg,manos_juntas,https://live.staticflickr.com/7775/29580368676_037a8da1bb_b.jpg,https://www.flickr.com/photos/87690240@N03/29580368676,by,Giuseppe Milo (www.pixael.com),"""Praying - Troia, Italy - Fine art black and white photography"" by Giuseppe Milo (www.pixael.com) is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_manos_juntas_036.jpg,manos_juntas,https://live.staticflickr.com/5054/5423577918_e41e24bf99_b.jpg,https://www.flickr.com/photos/58297778@N04/5423577918,by,expertinfantry,"""Military Chaplains"" by expertinfantry is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_manos_juntas_037.jpg,manos_juntas,https://live.staticflickr.com/5263/5643134428_934540678b_b.jpg,https://www.flickr.com/photos/36281822@N08/5643134428,by,US Army Africa,"""Georgia Chaplain, Shepherd of good will at Atlas Drop, April 2011"" by US Army Africa is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_manos_juntas_038.jpg,manos_juntas,https://live.staticflickr.com/5221/5642566467_91b79e20cc_b.jpg,https://www.flickr.com/photos/36281822@N08/5642566467,by,US Army Africa,"""Georgia Chaplain, Shepherd of good will at Atlas Drop, April 2011"" by US Army Africa is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_manos_juntas_039.jpg,manos_juntas,https://live.staticflickr.com/7407/13246769873_8b30434b3c_b.jpg,https://www.flickr.com/photos/61494580@N07/13246769873,by,John Christian Fjellestad,"""Pray"" by John Christian Fjellestad is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_manos_juntas_040.jpg,manos_juntas,https://live.staticflickr.com/5027/5642566137_d82f4d291a_b.jpg,https://www.flickr.com/photos/36281822@N08/5642566137,by,US Army Africa,"""Georgia Chaplain, Shepherd of good will at Atlas Drop, April 2011"" by US Army Africa is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_senalamiento_012.jpg,senalamiento,https://live.staticflickr.com/3450/3190261407_405d647dde_b.jpg,https://www.flickr.com/photos/71401718@N00/3190261407,by,Wonderlane,"""དིལ་མགོ་མཁྱེན་བརྩེ་ HH Dilgo Khyentse Rinpoche reading a prayer at Sakya Ward St Center Seattle Washington USA 1976"" by Wonderlane is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_senalamiento_013.jpg,senalamiento,https://live.staticflickr.com/7087/7310234534_c82002de2b_b.jpg,https://www.flickr.com/photos/62866458@N00/7310234534,by-sa,Helmuts Rudzītis,"""Woman pointing"" by Helmuts Rudzītis is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_senalamiento_014.jpg,senalamiento,https://live.staticflickr.com/7403/14193090834_dcc4ddfe05_b.jpg,https://www.flickr.com/photos/41000732@N04/14193090834,by-sa,"Adam Jones, Ph.D. - Global Photo Archive","""Market Woman - Point Pedro - Jaffna Peninsula - Sri Lanka"" by Adam Jones, Ph.D. - Global Photo Archive is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_senalamiento_015.jpg,senalamiento,https://live.staticflickr.com/1893/44063849004_11433f0a9f_b.jpg,https://www.flickr.com/photos/160868805@N03/44063849004,by,Ninja Escape,"""A woman pointing to a picture with ninja sais"" by Ninja Escape is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_senalamiento_016.jpg,senalamiento,https://cdn.stocksnap.io/img-thumbs/960w/MRAPBJPHQQ.jpg,https://stocksnap.io/photo/woman-pointing-MRAPBJPHQQ,cc0,Designecologist,"""Woman Pointing"" by Designecologist is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_senalamiento_017.jpg,senalamiento,https://live.staticflickr.com/65535/48963627817_1194bf7dc0_b.jpg,https://www.flickr.com/photos/15802578@N00/48963627817,by,wwward0,"""woman pointing on Broad St"" by wwward0 is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_senalamiento_018.jpg,senalamiento,https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA5L21ldDE0ODgzLWltYWdlLmpwZw.jpg,https://www.rawpixel.com/image/8035976/seated-man-smoking-and-woman-pointing-from-sketchbook,cc0,themet,"""Seated Man Smoking Woman Pointing"" by themet is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_senalamiento_019.jpg,senalamiento,https://live.staticflickr.com/3680/8927221814_210c987756_b.jpg,https://www.flickr.com/photos/14913305@N00/8927221814,by-sa,Chris Hunkeler,"""Pointing at Moon Jellyfish"" by Chris Hunkeler is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_senalamiento_020.jpg,senalamiento,https://live.staticflickr.com/8730/17254580275_3924155cb7_b.jpg,https://www.flickr.com/photos/64607715@N05/17254580275,by-sa,Rod Waddington,"""Dassanech Woman, Omerate, Ethiopia"" by Rod Waddington is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_senalamiento_021.jpg,senalamiento,https://live.staticflickr.com/3336/5798315823_19a54c728a.jpg,https://www.flickr.com/photos/62213282@N00/5798315823,by,Crunchy Footsteps,"""On Top Of The World at Sunset"" by Crunchy Footsteps is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_senalamiento_022.jpg,senalamiento,https://live.staticflickr.com/5291/5481290653_e9946c6fc6_b.jpg,https://www.flickr.com/photos/59482135@N08/5481290653,by-sa,600d,"""Canon EOS 600D / Rebel T3i"" by 600d is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_senalamiento_023.jpg,senalamiento,https://live.staticflickr.com/7118/7737072626_f1566e6db6.jpg,https://www.flickr.com/photos/73064996@N08/7737072626,by-sa,Jimmy McIntyre - Editor HDR One Magazine,"""Girl riding a horse at sunset on Bali"" by Jimmy McIntyre - Editor HDR One Magazine is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_senalamiento_024.jpg,senalamiento,https://live.staticflickr.com/8333/8370767197_3c8478f292_b.jpg,https://www.flickr.com/photos/57254022@N03/8370767197,by,Gemma Stiles,"""Robert - Stranger #1"" by Gemma Stiles is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_senalamiento_025.jpg,senalamiento,https://live.staticflickr.com/2664/3836028985_ff6bab185b_b.jpg,https://www.flickr.com/photos/12836528@N00/3836028985,by,kevin dooley,"""Picture crazy"" by kevin dooley is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_senalamiento_026.jpg,senalamiento,https://live.staticflickr.com/2560/3795044367_b4d9ce107c_b.jpg,https://www.flickr.com/photos/40837632@N05/3795044367,by,Gareth1953 All Right Now,"""Corfu - Sept 2005 - I'm a Neanderthal Man"" by Gareth1953 All Right Now is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_senalamiento_027.jpg,senalamiento,https://live.staticflickr.com/4130/5061403390_fd28768388_b.jpg,https://www.flickr.com/photos/29953239@N07/5061403390,by,soelin,"""Engagement Party with a Sigma DP2s"" by soelin is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_senalamiento_028.jpg,senalamiento,https://live.staticflickr.com/7092/7358054268_64bf2e9384_b.jpg,https://www.flickr.com/photos/28752865@N08/7358054268,by,Karen Roe,"""The Making of Harry Potter 29-05-2012"" by Karen Roe is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_senalamiento_029.jpg,senalamiento,https://live.staticflickr.com/6161/6184251034_068394976d_b.jpg,https://www.flickr.com/photos/31246066@N04/6184251034,by,Ian Sane,"""ORS 814.430(2)(c)"" by Ian Sane is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_senalamiento_030.jpg,senalamiento,https://live.staticflickr.com/3583/3296224823_9827fca25b_b.jpg,https://www.flickr.com/photos/99247795@N00/3296224823,by-sa,Richard Masoner / Cyclelicious,"""Tricia and her hot fixie"" by Richard Masoner / Cyclelicious is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_senalamiento_031.jpg,senalamiento,https://live.staticflickr.com/3542/3661893873_38037439d6_b.jpg,https://www.flickr.com/photos/10563720@N03/3661893873,by,AndYaDontStop,"""Keep on with the force, don't stop..."" by AndYaDontStop is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_senalamiento_032.jpg,senalamiento,https://live.staticflickr.com/5010/5210583295_c07e1a5c3c_b.jpg,https://www.flickr.com/photos/68132273@N00/5210583295,by,sridgway,"""Adobe Connect webinar on POV"" by sridgway is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_senalamiento_033.jpg,senalamiento,https://live.staticflickr.com/3373/3441750080_41a0be4778.jpg,https://www.flickr.com/photos/12220922@N05/3441750080,by-sa,Peter Denton,"""Chief of Staff"" by Peter Denton is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_senalamiento_034.jpg,senalamiento,https://live.staticflickr.com/3273/2632639420_a82fffea4d_b.jpg,https://www.flickr.com/photos/73645804@N00/2632639420,by,woodleywonderworks,"""Photographer, San Juan Islands, Washington"" by woodleywonderworks is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_senalamiento_035.jpg,senalamiento,https://live.staticflickr.com/5308/5756433498_1d08a8e536_b.jpg,https://www.flickr.com/photos/45823378@N07/5756433498,by,Boudewijn Berends,"""Just one light."" by Boudewijn Berends is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_senalamiento_036.jpg,senalamiento,https://live.staticflickr.com/3605/5694456026_5ee7c25c99_b.jpg,https://www.flickr.com/photos/26096388@N00/5694456026,by,pete riches,"""'How can I possibly work with all these awful peasants in my shot?' : P4281453"" by pete riches is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_senalamiento_037.jpg,senalamiento,https://live.staticflickr.com/5229/5679386905_19d094f1e5_b.jpg,https://www.flickr.com/photos/48211788@N03/5679386905,by,malcolm.debono,"""Self-portrait"" by malcolm.debono is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_senalamiento_038.jpg,senalamiento,https://live.staticflickr.com/65535/48797032181_9ef7a21e2c_b.jpg,https://www.flickr.com/photos/131814204@N04/48797032181,by,Go-tea 郭天,"""You!"" by Go-tea 郭天 is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_senalamiento_039.jpg,senalamiento,https://live.staticflickr.com/3185/2721507697_d93bd00a7b_b.jpg,https://www.flickr.com/photos/19364701@N00/2721507697,by,Subharnab,"""You!!"" by Subharnab is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_senalamiento_040.jpg,senalamiento,https://live.staticflickr.com/3152/3029694228_e269b55f8c_b.jpg,https://www.flickr.com/photos/89165847@N00/3029694228,by,mikecogh,"""Maria, Linda, Malcolm and Jonathan"" by mikecogh is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_012.jpg,neutral,https://live.staticflickr.com/8387/8550835541_da693941d6_m.jpg,https://www.flickr.com/photos/93963757@N05/8550835541,by-sa,LyndaSanchez,"""Cute exotic couple happily enjoying"" by LyndaSanchez is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
